Generation,Max Fitness, Min Fitness, Average Fitness
1,5,0,2
3,5,1,2
5,5,0,3
7,5,0,3
9,6,0,3
11,6,1,3
13,6,1,3
15,6,1,3
17,6,1,4
19,6,1,4
21,6,1,4
23,6,1,4
25,6,2,4
27,7,2,4
29,7,2,4
31,7,2,4
33,8,2,4
35,8,2,5
37,8,3,5
39,8,3,5
41,8,3,6
43,9,3,6
45,9,3,6
47,10,3,6
49,10,3,6
51,10,4,7
53,11,5,7
55,11,5,7
57,12,5,8
59,12,6,9
61,12,5,9
63,13,5,9
65,14,5,10
67,14,6,10
69,14,6,10
71,14,7,11
73,16,7,11
75,16,8,11
77,17,8,12
79,17,8,13
81,17,10,13
83,17,8,13
85,17,9,14
87,17,8,15
89,17,9,15
91,17,9,16
93,18,10,16
95,18,9,16
97,18,10,16
99,18,11,16
101,18,11,16
103,18,11,16
105,18,11,16
107,18,10,16
109,18,10,16
111,18,10,16
113,18,10,16
115,18,11,16
117,18,10,16
119,18,7,16
121,18,10,16
123,18,9,16
125,18,11,17
127,18,11,17
129,18,7,17
131,18,10,17
133,18,12,17
135,18,10,17
137,18,10,17
139,18,10,17
141,18,10,17
143,18,11,17
145,18,11,17
147,18,10,17
149,18,11,17
151,18,10,17
153,18,10,17
155,18,9,17
157,18,10,17
159,18,9,17
161,18,9,17
163,18,10,17
165,18,10,17
167,18,10,17
169,18,9,17
171,18,11,17
173,18,9,17
175,18,11,17
177,18,11,17
179,18,10,17
181,18,10,17
183,18,9,17
185,18,10,17
187,18,10,17
189,18,10,17
191,18,10,17
193,18,10,17
195,18,9,17
197,18,10,17
199,18,10,17
201,18,10,17
203,18,9,17
205,18,10,17
207,18,10,17
209,18,10,17
211,18,9,17
213,18,10,17
215,18,9,17
217,18,10,17
219,18,10,17
221,18,10,17
223,18,10,17
225,18,9,17
227,18,10,17
229,18,10,17
231,18,11,17
233,18,8,17
235,18,10,17
237,18,10,17
239,18,9,17
241,18,10,17
243,18,10,17
245,18,8,17
247,18,9,17
249,18,9,17
251,18,8,17
253,18,10,17
255,18,9,17
257,18,9,17
259,18,10,17
261,18,10,17
263,18,9,17
265,18,9,17
267,18,11,17
269,18,12,17
271,18,9,17
273,18,9,17
275,18,9,17
277,18,9,17
279,18,10,17
281,18,9,17
283,18,9,17
285,18,9,17
287,18,9,17
289,18,10,17
291,18,10,17
293,18,10,17
295,18,9,17
297,18,9,17
299,18,9,17
301,18,10,17
303,18,8,17
305,18,10,17
307,18,9,17
309,18,9,17
311,18,9,17
313,18,10,17
315,18,9,17
317,18,9,17
319,18,9,17
321,18,9,17
323,18,10,17
325,18,10,17
327,18,9,17
329,18,9,17
331,18,8,17
333,18,8,17
335,18,9,17
337,18,11,17
339,18,10,17
341,18,10,17
343,18,10,17
345,18,10,17
347,18,9,17
349,18,8,17
351,18,8,17
353,18,8,17
355,18,9,17
357,18,10,17
359,18,10,17
361,18,9,17
363,18,10,17
365,18,10,17
367,18,9,17
369,18,9,17
371,18,9,17
373,18,9,17
375,18,9,17
377,18,9,17
379,18,10,17
381,18,10,17
383,18,9,17
385,18,9,17
387,18,10,17
389,18,10,17
391,18,10,17
393,18,9,17
395,18,9,17
397,18,9,17
399,18,9,17
401,18,9,17
403,18,9,17
405,18,10,17
407,18,9,17
409,18,11,17
411,18,10,17
413,18,8,17
415,18,9,17
417,18,9,17
419,18,9,17
421,18,10,17
423,18,9,17
425,18,10,17
427,18,9,17
429,18,11,17
431,18,9,17
433,18,10,17
435,18,9,17
437,18,7,17
439,18,10,17
441,18,10,17
443,18,9,17
445,18,9,17
447,18,11,17
449,18,9,17
451,18,9,17
453,18,9,17
455,18,10,17
457,18,9,17
459,18,9,17
461,18,10,17
463,18,10,17
465,18,10,17
467,18,10,17
469,18,9,17
471,18,10,17
473,18,10,17
475,18,10,17
477,18,10,17
479,18,10,17
481,18,9,17
483,18,10,17
485,18,9,17
487,18,11,17
489,18,9,17
491,18,9,17
493,18,9,17
495,18,9,17
497,18,10,17
499,18,10,17
501,18,9,17
503,18,12,17
505,18,10,17
507,18,9,17
509,18,10,17
511,18,10,17
513,18,9,17
515,18,9,17
517,18,8,17
519,18,10,17
521,18,9,17
523,18,9,17
525,18,8,17
527,18,9,17
529,18,10,17
531,18,9,17
533,18,10,17
535,18,9,17
537,18,9,17
539,18,9,17
541,18,8,17
543,18,9,17
545,18,10,17
547,18,9,17
549,18,9,17
551,18,8,17
553,18,10,17
555,18,11,17
557,18,8,17
559,18,9,17
561,18,9,17
563,18,9,17
565,18,10,17
567,18,9,17
569,18,10,17
571,18,8,17
573,18,9,17
575,18,9,17
577,18,9,17
579,18,9,17
581,18,10,17
583,18,9,17
585,18,9,17
587,18,10,17
589,18,9,17
591,18,9,17
593,18,7,17
595,18,8,17
597,18,8,17
599,18,9,17
601,18,9,17
603,18,8,17
605,18,9,17
607,18,9,17
609,18,9,17
611,18,9,17
613,18,10,17
615,18,9,17
617,18,10,17
619,18,9,17
621,18,9,17
623,18,9,17
625,18,9,17
627,18,8,17
629,18,9,17
631,18,9,17
633,18,9,17
635,18,10,17
637,18,9,17
639,18,9,17
641,18,10,17
643,18,10,17
645,18,9,17
647,18,8,17
649,18,9,17
651,18,8,17
653,18,10,17
655,18,9,17
657,18,10,17
659,18,9,17
661,18,9,17
663,18,9,17
665,18,10,17
667,18,10,17
669,18,9,17
671,18,9,17
673,18,11,17
675,18,9,17
677,18,10,17
679,18,8,17
681,18,10,17
683,18,7,17
685,18,11,17
687,18,8,17
689,18,10,17
691,18,10,17
693,18,10,17
695,18,9,17
697,18,9,17
699,18,10,17
701,18,9,17
703,18,9,17
705,18,9,17
707,18,9,17
709,18,8,17
711,18,8,17
713,18,10,17
715,18,8,17
717,18,10,17
719,18,10,17
721,18,9,17
723,18,10,17
725,18,8,17
727,18,10,17
729,18,9,17
731,18,9,17
733,18,9,17
735,18,10,17
737,18,10,17
739,18,9,17
741,18,10,17
743,18,10,17
745,18,10,17
747,18,10,17
749,18,9,17
751,18,7,17
753,18,10,17
755,18,10,17
757,18,8,17
759,18,10,17
761,18,10,17
763,18,10,17
765,18,10,17
767,18,10,17
769,18,10,17
771,18,9,17
773,18,9,17
775,18,9,17
777,18,9,17
779,18,10,17
781,18,9,17
783,18,10,17
785,18,10,17
787,18,10,17
789,18,10,17
791,18,10,17
793,18,10,17
795,18,9,17
797,18,10,17
799,18,10,17
801,18,10,17
803,18,9,17
805,18,9,17
807,18,10,17
809,18,8,17
811,18,10,17
813,18,9,17
815,18,9,17
817,18,9,17
819,18,8,17
821,18,8,17
823,18,10,17
825,18,10,17
827,18,10,17
829,18,8,17
831,18,9,17
833,18,9,17
835,18,9,17
837,18,10,17
839,18,9,17
841,18,9,17
843,18,9,17
845,18,10,17
847,18,10,17
849,18,8,17
851,18,9,17
853,18,10,17
855,18,9,17
857,18,10,17
859,18,8,17
861,18,10,17
863,18,10,17
865,18,10,17
867,18,10,17
869,18,9,17
871,18,9,17
873,18,11,17
875,18,9,17
877,18,9,17
879,18,10,17
881,18,10,17
883,18,10,17
885,18,10,17
887,18,9,17
889,18,8,17
891,18,9,17
893,18,9,17
895,18,7,17
897,18,10,17
899,18,9,17
901,18,10,17
903,18,9,17
905,18,9,17
907,18,11,17
909,18,10,17
911,18,8,17
913,18,10,17
915,18,9,17
917,18,9,17
919,18,9,17
921,18,9,17
923,18,10,17
925,18,9,17
927,18,9,17
929,18,8,17
931,18,10,17
933,18,9,17
935,18,9,17
937,18,9,17
939,18,9,17
941,18,9,17
943,18,10,17
945,18,9,17
947,18,9,17
949,18,10,17
951,18,10,17
953,18,10,17
955,18,9,17
957,18,9,17
959,18,10,17
961,18,7,17
963,18,9,17
965,18,10,17
967,18,9,17
969,18,9,17
971,18,10,17
973,18,9,17
975,18,10,17
977,18,9,17
979,18,9,17
981,18,11,17
983,18,10,17
985,18,9,17
987,18,10,17
989,18,9,17
991,18,9,17
993,18,10,17
995,18,8,17
997,18,9,17
